sample_id,condition,condition_order,intensity_group,intensity_log_cd_s_m2,time_ms,voltage_uv,role
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,277.2,208.5733,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,277.4,207.7956,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,277.6,222.1916,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,277.8,222.0978,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,278.0,220.0013,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,278.2,221.1352,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,278.4,218.1167,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,278.6,219.4468,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,278.8,219.1045,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,279.0,222.8645,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,279.2,224.7435,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,279.4,225.7547,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,279.6,225.309,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,279.8,223.4692,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,280.0,221.8223,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,280.2,218.8798,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,280.4,221.108,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,280.6,218.1892,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,280.8,205.5209,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,281.0,190.6655,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,281.2,188.7802,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,281.4,185.128,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,281.6,173.4715,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,281.8,157.8614,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,282.0,155.5325,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,282.2,155.1085,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,282.4,154.3878,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,282.6,154.0177,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,282.8,141.0537,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,283.0,113.0352,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,283.2,97.232,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,283.4,85.5629,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,283.6,68.6015,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,283.8,66.0962,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,284.0,62.6469,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,284.2,43.7101,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,284.4,12.885,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,284.6,-2.8588,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,284.8,-6.469,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,285.0,-7.0585,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,285.2,-4.4545,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,285.4,-6.8441,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,285.6,-7.0988,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,285.8,-22.4923,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,286.0,-37.395,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,286.2,-39.2285,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,286.4,-40.6808,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,286.6,-42.6668,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,286.8,-40.7703,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,287.0,-38.7709,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,287.2,-36.0103,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,287.4,-39.1477,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,287.6,-39.5121,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,287.8,-40.5647,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,288.0,-40.2682,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,288.2,-42.6194,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,288.4,-41.0002,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,288.6,-56.1896,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,288.8,-70.8681,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,289.0,-72.7486,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,289.2,-75.1853,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,289.4,-74.0764,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,289.6,-74.9311,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,289.8,-58.8804,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,290.0,-44.4166,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,290.2,-40.5547,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,290.4,-39.2669,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,290.6,-38.7099,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,290.8,-39.7151,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,291.0,-38.0808,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,291.2,-24.7832,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,291.4,2.5655,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,291.6,23.6485,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,291.8,24.3999,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,292.0,24.6841,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,292.2,27.4153,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,292.4,43.4821,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,292.6,69.494,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,292.8,87.6596,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,293.0,105.3001,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,293.2,135.117,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,293.4,151.889,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,293.6,154.2173,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,293.8,156.3598,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,294.0,157.4371,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,294.2,159.5434,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,294.4,159.7975,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,294.6,171.9114,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,294.8,187.0027,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,295.0,189.1277,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,295.2,189.6898,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,295.4,191.0103,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,295.6,191.2127,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,295.8,191.6998,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,296.0,191.7917,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,296.2,191.63,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,296.4,193.3094,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,296.6,191.822,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,296.8,191.8796,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,297.0,193.8053,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,297.2,191.8262,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,297.4,189.788,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,297.6,206.0749,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,297.8,219.2953,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,298.0,219.3226,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,298.2,222.2618,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,298.4,225.8077,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,298.6,225.9198,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,298.8,228.5636,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,299.0,224.2311,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,299.2,222.2696,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,299.4,222.0682,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,299.6,221.3585,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,299.8,220.6981,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,0.0,48.62,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,0.2,48.7764,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,0.4,49.5576,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,0.6,52.3527,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,0.8,53.0012,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,1.0,53.4156,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,1.2,32.4691,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,1.4,16.64,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,1.6,16.5236,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,1.8,14.994,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,2.0,13.0113,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,2.2,11.7799,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,2.4,9.013,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,2.6,-11.3838,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,2.8,-24.0533,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,3.0,-24.4671,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,3.2,-26.3343,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,3.4,-24.4082,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,3.6,-24.0472,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,3.8,-26.4899,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,4.0,-27.6618,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,4.2,-6.1381,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,4.4,4.9031,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,4.6,-0.3069,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,4.8,0.3299,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,5.0,0.8083,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,5.2,1.0197,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,5.4,2.9776,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,5.6,4.8015,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,5.8,7.4875,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,6.0,-10.6995,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,6.2,-46.1492,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,6.4,-61.7159,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,6.6,-62.136,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,6.8,-84.6721,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,7.0,-97.2859,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,7.2,-99.0039,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,7.4,-99.4327,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,7.6,-100.7364,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,7.8,-104.2877,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,8.0,-108.2131,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,8.2,-104.877,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,8.4,-104.745,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,8.6,-103.1191,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,8.8,-100.5581,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,9.0,-101.2341,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,9.2,-103.6695,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,9.4,-105.1108,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,9.6,-107.0964,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,9.8,-108.5016,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,10.0,-103.6806,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,10.2,-104.1192,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,10.4,-103.3001,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,10.6,-100.9834,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,10.8,-78.9578,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,11.0,-51.7677,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,11.2,-38.0373,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,11.4,-36.0457,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,11.6,-52.9602,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,11.8,-64.1552,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,12.0,-61.0173,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,12.2,-38.7426,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,12.4,-27.6173,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,12.6,-26.2942,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,12.8,-27.0145,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,13.0,-25.3281,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,13.2,-25.1129,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,13.4,-23.8251,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,13.6,-24.8276,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,13.8,-25.1794,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,14.0,-25.8911,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,14.2,-6.9658,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,14.4,9.7696,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,14.6,30.9809,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,14.8,43.8911,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,15.0,45.7748,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,15.2,48.3064,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,15.4,45.7394,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,15.6,25.5743,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,15.8,12.5255,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,16.0,11.59,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,16.2,9.809,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,16.4,29.4378,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,16.6,27.1147,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,16.8,16.2232,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,17.0,16.6102,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,17.2,15.631,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,17.4,33.2458,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,17.6,48.5201,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,17.8,49.8927,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,18.0,48.1551,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,18.2,48.8161,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,18.4,51.5598,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,18.6,48.5052,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,18.8,47.6422,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,19.0,49.5242,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,19.2,50.3519,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,19.4,47.3932,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,19.6,47.6067,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,19.8,45.2731,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,20.0,44.8397,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,20.2,44.473,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,20.4,46.8833,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,20.6,47.9137,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,20.8,49.3276,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,21.0,65.935,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,21.2,38.573,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,21.4,10.6973,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,21.6,7.3201,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,21.8,8.2047,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,22.0,6.0388,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,22.2,5.713,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,22.4,4.5091,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,22.6,-12.4181,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,22.8,-25.178,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,23.0,-23.1781,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,23.2,-23.6651,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,23.4,-22.6972,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,23.6,-23.3169,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,23.8,-22.9238,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,24.0,-22.2127,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,24.2,-4.2989,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,24.4,8.1872,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,24.6,6.8004,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,24.8,8.5174,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,25.0,9.2479,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,25.2,7.7732,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,25.4,6.9655,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,25.6,10.6756,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,25.8,7.4486,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,26.0,-14.3114,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,26.2,-26.5366,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,26.4,-28.825,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,26.6,-30.7697,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,26.8,-29.3583,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,27.0,-51.3593,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,27.2,-85.2069,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,27.4,-96.8984,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,27.6,-101.4194,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,27.8,-103.021,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,28.0,-102.7659,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,28.2,-101.32,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,28.4,-103.3031,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,28.6,-103.6628,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,28.8,-103.399,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,29.0,-103.8671,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,29.2,-103.7501,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,29.4,-102.6359,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,29.6,-100.2829,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,29.8,-100.9009,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,30.0,-100.5096,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,30.2,-102.9903,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,30.4,-103.2436,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,30.6,-105.9646,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,30.8,-87.3401,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,31.0,-71.9606,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,31.2,-71.148,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,31.4,-87.4731,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,31.6,-80.3044,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,31.8,-67.7586,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,32.0,-68.5851,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,32.2,-68.6464,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,32.4,-68.5479,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,32.6,-51.1389,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,32.8,-35.4179,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,33.0,-30.4544,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,33.2,-27.009,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,33.4,-27.7813,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,33.6,-25.3271,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,33.8,-24.5566,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,34.0,-23.5686,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,34.2,-2.3096,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,34.4,29.0734,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,34.6,41.8306,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,34.8,44.2333,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,35.0,24.9293,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,35.2,9.7884,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,35.4,9.896,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,35.6,12.4863,replicate
an1,AAV8-RK-GFP-polyA-stuffer,4,Group4,1.0,35.8,28.0352,replicate
